"date","experiment","level","model","temporal_resolution","variable","realization_number","model_ID","CMIP6_table","CMIP6_table_shortname","grid"
"1850-01-01/2014-12-31","historical","single_levels","access_esm1_5","daily","sea_level_pressure","r1i1p1f1","ACCESS-ESM1-5","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","awi_esm_1_1_lr","daily","sea_level_pressure","r1i1p1f1","AWI-ESM-1-1-LR","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","bcc_csm2_mr","daily","sea_level_pressure","r1i1p1f1","BCC-CSM2-MR","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","bcc_esm1","daily","sea_level_pressure","r1i1p1f1","BCC-ESM1","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","cmcc_cm2_hr4","daily","sea_level_pressure","r1i1p1f1","CMCC-CM2-HR4","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","cmcc_cm2_sr5","daily","sea_level_pressure","r1i1p1f1","CMCC-CM2-SR5","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","cmcc_esm2","daily","sea_level_pressure","r1i1p1f1","CMCC-ESM2","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","cnrm_cm6_1_hr","daily","sea_level_pressure","r1i1p1f2","CNRM-CM6-1-HR","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","cnrm_esm2_1","daily","sea_level_pressure","r1i1p1f2","CNRM-ESM2-1","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","canesm5","daily","sea_level_pressure","r1i1p1f1","CANESM5","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","ec_earth3_aerchem","daily","sea_level_pressure","r1i1p1f1","EC-EARTH3-AERCHEM","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","ec_earth3_cc","daily","sea_level_pressure","r1i1p1f1","EC-EARTH3-CC","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","ec_earth3_veg_lr","daily","sea_level_pressure","r1i1p1f1","EC-EARTH3-VEG-LR","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","fgoals_f3_l","daily","sea_level_pressure","r1i1p1f1","FGOALS-F3-L","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","gfdl_esm4","daily","sea_level_pressure","r1i1p1f1","GFDL-ESM4","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","inm_cm4_8","daily","sea_level_pressure","r1i1p1f1","INM-CM4-8","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","inm_cm5_0","daily","sea_level_pressure","r1i1p1f1","INM-CM5-0","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","ipsl_cm5a2_inca","daily","sea_level_pressure","r1i1p1f1","IPSL-CM5A2-INCA","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","kiost_esm","daily","sea_level_pressure","r1i1p1f1","KIOST-ESM","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","miroc_es2l","daily","sea_level_pressure","r1i1p1f2","MIROC-ES2L","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","miroc6","daily","sea_level_pressure","r1i1p1f1","MIROC6","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","mpi_esm1_2_hr","daily","sea_level_pressure","r1i1p1f1","MPI-ESM1-2-HR","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","mpi_esm1_2_lr","daily","sea_level_pressure","r1i1p1f1","MPI-ESM1-2-LR","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","mri_esm2_0","daily","sea_level_pressure","r1i1p1f1","MRI-ESM2-0","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","nesm3","daily","sea_level_pressure","r1i1p1f1","NESM3","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","noresm2_mm","daily","sea_level_pressure","r1i1p1f1","NORESM2-MM","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","sam0_unicon","daily","sea_level_pressure","r1i1p1f1","SAM0-UNICON","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","taiesm1","daily","sea_level_pressure","r1i1p1f1","TAIESM1","day","psl","gn"
"1850-01-01/2014-12-31","historical","single_levels","access_cm2","daily","near_surface_specific_humidity","r1i1p1f1","ACCESS-CM2","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","access_esm1_5","daily","near_surface_specific_humidity","r1i1p1f1","ACCESS-ESM1-5","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","awi_esm_1_1_lr","daily","near_surface_specific_humidity","r1i1p1f1","AWI-ESM-1-1-LR","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","cmcc_cm2_hr4","daily","near_surface_specific_humidity","r1i1p1f1","CMCC-CM2-HR4","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","cmcc_cm2_sr5","daily","near_surface_specific_humidity","r1i1p1f1","CMCC-CM2-SR5","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","cmcc_esm2","daily","near_surface_specific_humidity","r1i1p1f1","CMCC-ESM2","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","cnrm_cm6_1","daily","near_surface_specific_humidity","r1i1p1f2","CNRM-CM6-1","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","cnrm_cm6_1_hr","daily","near_surface_specific_humidity","r1i1p1f2","CNRM-CM6-1-HR","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","cnrm_esm2_1","daily","near_surface_specific_humidity","r1i1p1f2","CNRM-ESM2-1","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","canesm5","daily","near_surface_specific_humidity","r1i1p1f1","CANESM5","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","ec_earth3_aerchem","daily","near_surface_specific_humidity","r1i1p1f1","EC-EARTH3-AERCHEM","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","ec_earth3_cc","daily","near_surface_specific_humidity","r1i1p1f1","EC-EARTH3-CC","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","ec_earth3_veg_lr","daily","near_surface_specific_humidity","r1i1p1f1","EC-EARTH3-VEG-LR","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","fgoals_f3_l","daily","near_surface_specific_humidity","r1i1p1f1","FGOALS-F3-L","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","gfdl_esm4","daily","near_surface_specific_humidity","r1i1p1f1","GFDL-ESM4","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","iitm_esm","daily","near_surface_specific_humidity","r1i1p1f1","IITM-ESM","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","inm_cm4_8","daily","near_surface_specific_humidity","r1i1p1f1","INM-CM4-8","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","inm_cm5_0","daily","near_surface_specific_humidity","r1i1p1f1","INM-CM5-0","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","kiost_esm","daily","near_surface_specific_humidity","r1i1p1f1","KIOST-ESM","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","miroc_es2l","daily","near_surface_specific_humidity","r1i1p1f2","MIROC-ES2L","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","miroc6","daily","near_surface_specific_humidity","r1i1p1f1","MIROC6","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","mpi_esm1_2_hr","daily","near_surface_specific_humidity","r1i1p1f1","MPI-ESM1-2-HR","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","mpi_esm1_2_lr","daily","near_surface_specific_humidity","r1i1p1f1","MPI-ESM1-2-LR","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","mri_esm2_0","daily","near_surface_specific_humidity","r1i1p1f1","MRI-ESM2-0","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","noresm2_mm","daily","near_surface_specific_humidity","r1i1p1f1","NORESM2-MM","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","sam0_unicon","daily","near_surface_specific_humidity","r1i1p1f1","SAM0-UNICON","day","huss","gn"
"1850-01-01/2014-12-31","historical","single_levels","taiesm1","daily","near_surface_specific_humidity","r1i1p1f1","TAIESM1","day","huss","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2","daily","near_surface_specific_humidity","r1i1p1f1","CESM2","day","huss","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2","daily","precipitation","r1i1p1f1","CESM2","day","pr","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2","daily","sea_level_pressure","r1i1p1f1","CESM2","day","psl","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2","daily","near_surface_wind_speed","r1i1p1f1","CESM2","day","sfcWind","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2","daily","near_surface_air_temperature","r1i1p1f1","CESM2","day","tas","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_fv2","daily","near_surface_specific_humidity","r1i1p1f1","CESM2-FV2","day","huss","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_fv2","daily","precipitation","r1i1p1f1","CESM2-FV2","day","pr","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_fv2","daily","sea_level_pressure","r1i1p1f1","CESM2-FV2","day","psl","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_fv2","daily","near_surface_wind_speed","r1i1p1f1","CESM2-FV2","day","sfcWind","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_fv2","daily","near_surface_air_temperature","r1i1p1f1","CESM2-FV2","day","tas","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm","daily","near_surface_specific_humidity","r1i1p1f1","CESM2-WACCM","day","huss","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm","daily","precipitation","r1i1p1f1","CESM2-WACCM","day","pr","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm","daily","sea_level_pressure","r1i1p1f1","CESM2-WACCM","day","psl","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm","daily","near_surface_wind_speed","r1i1p1f1","CESM2-WACCM","day","sfcWind","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm","daily","near_surface_air_temperature","r1i1p1f1","CESM2-WACCM","day","tas","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm_fv2","daily","near_surface_specific_humidity","r1i1p1f1","CESM2-WACCM-FV2","day","huss","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm_fv2","daily","precipitation","r1i1p1f1","CESM2-WACCM-FV2","day","pr","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm_fv2","daily","sea_level_pressure","r1i1p1f1","CESM2-WACCM-FV2","day","psl","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm_fv2","daily","near_surface_wind_speed","r1i1p1f1","CESM2-WACCM-FV2","day","sfcWind","gn"
"1850-01-01/2015-01-01","historical","single_levels","cesm2_waccm_fv2","daily","near_surface_air_temperature","r1i1p1f1","CESM2-WACCM-FV2","day","tas","gn"
"1850-01-01/2016-12-31","historical","single_levels","fgoals_g3","daily","near_surface_specific_humidity","r1i1p1f1","FGOALS-G3","day","huss","gn"
"1850-01-01/2016-12-31","historical","single_levels","fgoals_g3","daily","precipitation","r1i1p1f1","FGOALS-G3","day","pr","gn"
"1850-01-01/2016-12-31","historical","single_levels","fgoals_g3","daily","sea_level_pressure","r1i1p1f1","FGOALS-G3","day","psl","gn"
"1850-01-01/2016-12-31","historical","single_levels","fgoals_g3","daily","near_surface_wind_speed","r1i1p1f1","FGOALS-G3","day","sfcWind","gn"
"1850-01-01/2016-12-31","historical","single_levels","fgoals_g3","daily","near_surface_air_temperature","r1i1p1f1","FGOALS-G3","day","tas","gn"
"1850-01-01/2016-12-31","historical","single_levels","fgoals_g3","daily","daily_maximum_near_surface_air_temperature","r1i1p1f1","FGOALS-G3","day","tasmax","gn"
"1850-01-01/2016-12-31","historical","single_levels","fgoals_g3","daily","daily_minimum_near_surface_air_temperature","r1i1p1f1","FGOALS-G3","day","tasmin","gn"
"1850-01-01/2300-12-31","historical","single_levels","access_cm2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","ACCESS-CM2","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","access_esm1_5","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","ACCESS-ESM1-5","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","awi_cm_1_1_mr","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","AWI-CM-1-1-MR","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","awi_esm_1_1_lr","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","AWI-ESM-1-1-LR","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CESM2","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2_fv2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CESM2-FV2","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2_waccm","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CESM2-WACCM","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2_waccm_fv2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CESM2-WACCM-FV2","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","cmcc_cm2_hr4","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CMCC-CM2-HR4","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","cmcc_cm2_sr5","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CMCC-CM2-SR5","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","cmcc_esm2","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CMCC-ESM2","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","canesm5","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","CANESM5","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","canesm5_canoe","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p2f1","CANESM5-CANOE","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","ec_earth3_aerchem","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","EC-EARTH3-AERCHEM","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","ec_earth3_veg_lr","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","EC-EARTH3-VEG-LR","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","fgoals_g3","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","FGOALS-G3","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","inm_cm4_8","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","INM-CM4-8","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","inm_cm5_0","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","INM-CM5-0","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","miroc_es2l","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f2","MIROC-ES2L","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","miroc6","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MIROC6","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","mpi_esm1_2_hr","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MPI-ESM1-2-HR","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","mpi_esm1_2_lr","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MPI-ESM1-2-LR","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","mri_esm2_0","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","MRI-ESM2-0","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","norcpm1","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","NORCPM1","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","sam0_unicon","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","SAM0-UNICON","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","taiesm1","fixed","percentage_of_the_grid_cell_occupied_by_land_including_lakes","r1i1p1f1","TAIESM1","fx","sftlf","gn"
"1850-01-01/2300-12-31","historical","single_levels","access_cm2","fixed","surface_altitude","r1i1p1f1","ACCESS-CM2","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","access_esm1_5","fixed","surface_altitude","r1i1p1f1","ACCESS-ESM1-5","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","awi_cm_1_1_mr","fixed","surface_altitude","r1i1p1f1","AWI-CM-1-1-MR","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","awi_esm_1_1_lr","fixed","surface_altitude","r1i1p1f1","AWI-ESM-1-1-LR","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2","fixed","surface_altitude","r1i1p1f1","CESM2","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2_fv2","fixed","surface_altitude","r1i1p1f1","CESM2-FV2","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2_waccm","fixed","surface_altitude","r1i1p1f1","CESM2-WACCM","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","cesm2_waccm_fv2","fixed","surface_altitude","r1i1p1f1","CESM2-WACCM-FV2","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","cmcc_cm2_hr4","fixed","surface_altitude","r1i1p1f1","CMCC-CM2-HR4","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","cmcc_cm2_sr5","fixed","surface_altitude","r1i1p1f1","CMCC-CM2-SR5","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","cmcc_esm2","fixed","surface_altitude","r1i1p1f1","CMCC-ESM2","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","canesm5_canoe","fixed","surface_altitude","r1i1p2f1","CANESM5-CANOE","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","e3sm_1_0","fixed","surface_altitude","r1i1p1f1","E3SM-1-0","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","e3sm_1_1","fixed","surface_altitude","r1i1p1f1","E3SM-1-1","fx","orog","gn"
"1850-01-01/2300-12-31","historical","single_levels","e3sm_1_1_eca","fixed","surface_altitude","r1i1p1f1","E3SM-1-1-ECA","fx","orog","gn"
